problem,ablation,beta_update,T,alpha,eta,rho,theta_mode,theta_lambda,D_theta,theta_lr,theta_inner_steps,theta_optimizer,theta_start_mode,theta_include_beta_cov,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,intended_prob,dataset_path,seed,grid_size,n_states,n_actions,gamma,x0,goal_state,pit_states,terminal_states,num_trajectories,max_steps,eval_seed,device,status,error,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,elapsed_seconds,run_idx
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,45,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1674.5792309727985,676
deterministic_10grid,reg_fixed_lambda,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1684.7622269161511,738
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1692.5110464179888,623
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1713.4113682729658,726
deterministic_10grid,reg_fixed_lambda,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,45,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1713.6508473858703,686
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,45,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1728.1278385869227,698
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,43,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1728.5582191559952,593
deterministic_10grid,reg_fixed_lambda,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1732.8745828620158,631
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1745.2324333039578,751
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,warm,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,10000,cpu,ok,,0.89,-0.9764880260290753,-0.9669173400573792,0.2266716424249677,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.2912387490170363,-59.98750703670918,0.7512239173731469,1.5118111583133924,1600.8944126341453,2.3149277671254107,2.6532996479446154,0.05325612266132756,1791.5026782320347,644
